id,image_url,local_path,price,type,property_category
586,https://www.mubawab-media.com/ad/8/184/765F/h/aa28bb74-e9e1-4347-b719-ed9396f0ee19_80710186.avif,data/images/586.avif,37000.0,For Rent,House
587,https://www.mubawab-media.com/ad/6/762/292F/h/20220228_180340_resized_79222642.avif,data/images/587.avif,12000.0,For Rent,Apartment
588,https://www.mubawab-media.com/ad/8/187/288F/h/597647a1-386f-4ef6-9465-29a6c4af0419_80736697.avif,data/images/588.avif,23000.0,For Rent,Apartment
589,https://www.mubawab-media.com/ad/8/183/007F/h/WhatsApp%20Image%202025-07-17%20%C3%A0%2016.51.45_b275bce4_80692719.avif,data/images/589.avif,10000.0,For Rent,Apartment
590,https://www.mubawab-media.com/ad/8/192/519F/h/photo_00_80788491.avif,data/images/590.avif,7300.0,For Rent,Apartment
591,https://www.mubawab-media.com/ad/8/188/208F/h/photo_0_80745376.avif,data/images/591.avif,7500.0,For Rent,Apartment
592,https://www.mubawab-media.com/ad/8/183/590F/h/thumb_55453_property_xlarge_80698776.avif,data/images/592.avif,8500.0,For Rent,Apartment
593,https://www.mubawab-media.com/ad/8/190/674F/h/IMG-20250729-WA0002_80769144.avif,data/images/593.avif,8500.0,For Rent,Apartment
594,https://www.mubawab-media.com/ad/8/182/512F/h/IMG-20250721-WA0009_80719144.avif,data/images/594.avif,12000.0,For Rent,Apartment
595,https://www.mubawab-media.com/ad/8/174/576F/h/IMG-20250705-WA0008_80607437.avif,data/images/595.avif,22500.0,For Rent,Apartment
596,https://www.mubawab-media.com/ad/8/191/205F/h/7_80773982.avif,data/images/596.avif,7300.0,For Rent,Apartment
597,https://www.mubawab-media.com/ad/8/192/541F/h/WhatsApp%20Image%202025-08-01%20%C3%A0%2021.26.45_57656011_80788638.avif,data/images/597.avif,5000.0,For Rent,Apartment
598,https://www.mubawab-media.com/ad/8/192/536F/h/IMG-20250731-WA0001_80788614.avif,data/images/598.avif,6500.0,For Rent,Apartment
599,https://www.mubawab-media.com/ad/8/192/400F/h/photo_00_80787100.avif,data/images/599.avif,7900.0,For Rent,Apartment
600,https://www.mubawab-media.com/ad/8/192/160F/h/1000015394_80784629.avif,data/images/600.avif,14000.0,For Rent,Apartment
601,https://www.mubawab-media.com/ad/8/191/978F/h/IMG_4372_80782155.avif,data/images/601.avif,12800.0,For Rent,Apartment
602,https://www.mubawab-media.com/ad/8/191/956F/h/20250730_163308_80781870.avif,data/images/602.avif,9500.0,For Rent,Apartment
603,https://www.mubawab-media.com/ad/8/191/429F/h/d104693a-5360-4fb5-8283-d4ff367256db_80776498.avif,data/images/603.avif,9000.0,For Rent,Apartment
604,https://www.mubawab-media.com/ad/8/192/050F/h/photo_17_80782615.avif,data/images/604.avif,4700.0,For Rent,Apartment
605,https://www.mubawab-media.com/ad/8/190/569F/h/%C2%A9Marwane%20SOBAI_MG_2510_80768150.avif,data/images/605.avif,18000.0,For Rent,Apartment
606,https://www.mubawab-media.com/ad/8/190/169F/h/WhatsApp%20Image%202025-07-08%20at%2013.44.53_80764389.avif,data/images/606.avif,10000.0,For Rent,Apartment
607,https://www.mubawab-media.com/ad/8/189/512F/h/image00003_80757901.avif,data/images/607.avif,19000.0,For Rent,Apartment
608,https://www.mubawab-media.com/ad/8/189/080F/h/photo_78_80753792.avif,data/images/608.avif,6800.0,For Rent,Apartment
609,https://www.mubawab-media.com/ad/8/188/799F/h/Salle%20de%20bain-%202_80751198.avif,data/images/609.avif,8700.0,For Rent,Autre
610,https://www.mubawab-media.com/ad/8/188/751F/h/IMG_2559_80750577.avif,data/images/610.avif,35000.0,For Rent,Autre
611,https://www.mubawab-media.com/ad/8/188/005F/h/AYA%20FAVORITE_80744627.avif,data/images/611.avif,600.0,For Rent,Apartment
612,https://www.mubawab-media.com/ad/7/943/253F/h/20200805_150416_80482633.avif,data/images/612.avif,11700.0,For Rent,Apartment
613,https://www.mubawab-media.com/ad/8/119/960F/h/7c8fcfbf-2caa-4ea1-8f6d-1030484fe457_80046222.avif,data/images/613.avif,12000.0,For Rent,Apartment
614,https://www.mubawab-media.com/ad/8/184/814F/h/e140f200-699c-44af-9f1f-63d59126eae1_80710551.avif,data/images/614.avif,28500.0,For Rent,Apartment
615,https://www.mubawab-media.com/ad/8/184/765F/h/aa28bb74-e9e1-4347-b719-ed9396f0ee19_80710186.avif,data/images/615.avif,37000.0,For Rent,House
616,https://www.mubawab-media.com/ad/6/762/292F/h/20220228_180340_resized_79222642.avif,data/images/616.avif,12000.0,For Rent,Apartment
617,https://www.mubawab-media.com/ad/8/187/288F/h/597647a1-386f-4ef6-9465-29a6c4af0419_80736697.avif,data/images/617.avif,23000.0,For Rent,Apartment
618,https://www.mubawab-media.com/ad/8/183/007F/h/WhatsApp%20Image%202025-07-17%20%C3%A0%2016.51.45_b275bce4_80692719.avif,data/images/618.avif,10000.0,For Rent,Apartment
619,https://www.mubawab-media.com/ad/8/192/519F/h/photo_00_80788491.avif,data/images/619.avif,7300.0,For Rent,Apartment
620,https://www.mubawab-media.com/ad/8/188/208F/h/photo_0_80745376.avif,data/images/620.avif,7500.0,For Rent,Apartment
621,https://www.mubawab-media.com/ad/8/183/590F/h/thumb_55453_property_xlarge_80698776.avif,data/images/621.avif,8500.0,For Rent,Apartment
622,https://www.mubawab-media.com/ad/8/184/272F/h/thumb_55781_property_xlarge_80705492.avif,data/images/622.avif,4000.0,For Rent,Apartment
623,https://www.mubawab-media.com/ad/8/190/674F/h/IMG-20250729-WA0002_80769144.avif,data/images/623.avif,8500.0,For Rent,Apartment
624,https://www.mubawab-media.com/ad/8/182/512F/h/IMG-20250721-WA0009_80719144.avif,data/images/624.avif,12000.0,For Rent,Apartment
625,https://www.mubawab-media.com/ad/8/174/576F/h/IMG-20250705-WA0008_80607437.avif,data/images/625.avif,22500.0,For Rent,Apartment
626,https://www.mubawab-media.com/ad/8/190/533F/h/278163450_1046129212649508_8468296835842806496_n_80767796.avif,data/images/626.avif,9700.0,For Rent,Autre
627,https://www.mubawab-media.com/ad/8/191/205F/h/7_80773982.avif,data/images/627.avif,7300.0,For Rent,Apartment
628,https://www.mubawab-media.com/ad/8/192/541F/h/WhatsApp%20Image%202025-08-01%20%C3%A0%2021.26.45_57656011_80788638.avif,data/images/628.avif,5000.0,For Rent,Apartment
629,https://www.mubawab-media.com/ad/8/192/536F/h/IMG-20250731-WA0001_80788614.avif,data/images/629.avif,6500.0,For Rent,Apartment
630,https://www.mubawab-media.com/ad/8/192/400F/h/photo_00_80787100.avif,data/images/630.avif,7900.0,For Rent,Apartment
631,https://www.mubawab-media.com/ad/8/192/160F/h/1000015394_80784629.avif,data/images/631.avif,14000.0,For Rent,Apartment
632,https://www.mubawab-media.com/ad/8/191/978F/h/IMG_4372_80782155.avif,data/images/632.avif,12800.0,For Rent,Apartment
633,https://www.mubawab-media.com/ad/8/191/956F/h/20250730_163308_80781870.avif,data/images/633.avif,9500.0,For Rent,Apartment
634,https://www.mubawab-media.com/ad/8/192/050F/h/photo_17_80782615.avif,data/images/634.avif,4700.0,For Rent,Apartment
635,https://www.mubawab-media.com/ad/8/190/569F/h/%C2%A9Marwane%20SOBAI_MG_2510_80768150.avif,data/images/635.avif,18000.0,For Rent,Apartment
636,https://www.mubawab-media.com/ad/8/190/169F/h/WhatsApp%20Image%202025-07-08%20at%2013.44.53_80764389.avif,data/images/636.avif,10000.0,For Rent,Apartment
637,https://www.mubawab-media.com/ad/8/189/512F/h/image00003_80757901.avif,data/images/637.avif,19000.0,For Rent,Apartment
638,https://www.mubawab-media.com/ad/8/189/080F/h/photo_78_80753792.avif,data/images/638.avif,6800.0,For Rent,Apartment
639,https://www.mubawab-media.com/ad/8/188/799F/h/Salle%20de%20bain-%202_80751198.avif,data/images/639.avif,8700.0,For Rent,Autre
640,https://www.mubawab-media.com/ad/8/188/751F/h/IMG_2559_80750577.avif,data/images/640.avif,35000.0,For Rent,Autre
641,https://www.mubawab-media.com/ad/8/188/005F/h/AYA%20FAVORITE_80744627.avif,data/images/641.avif,600.0,For Rent,Apartment
642,https://www.mubawab-media.com/ad/7/943/253F/h/20200805_150416_80482633.avif,data/images/642.avif,11700.0,For Rent,Apartment
643,https://www.mubawab-media.com/ad/8/119/960F/h/7c8fcfbf-2caa-4ea1-8f6d-1030484fe457_80046222.avif,data/images/643.avif,12000.0,For Rent,Apartment
644,https://www.mubawab-media.com/ad/8/184/814F/h/e140f200-699c-44af-9f1f-63d59126eae1_80710551.avif,data/images/644.avif,28500.0,For Rent,Apartment
645,https://www.mubawab-media.com/ad/8/184/765F/h/aa28bb74-e9e1-4347-b719-ed9396f0ee19_80710186.avif,data/images/645.avif,37000.0,For Rent,House
646,https://www.mubawab-media.com/ad/6/762/292F/h/20220228_180340_resized_79222642.avif,data/images/646.avif,12000.0,For Rent,Apartment
647,https://www.mubawab-media.com/ad/8/187/288F/h/597647a1-386f-4ef6-9465-29a6c4af0419_80736697.avif,data/images/647.avif,23000.0,For Rent,Apartment
648,https://www.mubawab-media.com/ad/8/183/007F/h/WhatsApp%20Image%202025-07-17%20%C3%A0%2016.51.45_b275bce4_80692719.avif,data/images/648.avif,10000.0,For Rent,Apartment
649,https://www.mubawab-media.com/ad/8/192/519F/h/photo_00_80788491.avif,data/images/649.avif,7300.0,For Rent,Apartment
650,https://www.mubawab-media.com/ad/8/188/208F/h/photo_0_80745376.avif,data/images/650.avif,7500.0,For Rent,Apartment
651,https://www.mubawab-media.com/ad/8/183/590F/h/thumb_55453_property_xlarge_80698776.avif,data/images/651.avif,8500.0,For Rent,Apartment
652,https://www.mubawab-media.com/ad/8/184/272F/h/thumb_55781_property_xlarge_80705492.avif,data/images/652.avif,4000.0,For Rent,Apartment
653,https://www.mubawab-media.com/ad/8/190/674F/h/IMG-20250729-WA0002_80769144.avif,data/images/653.avif,8500.0,For Rent,Apartment
6710,https://content.avito.ma/classifieds/images/10137397911?t=images,data/images/6710.jpg,640000.0,For Sale,Apartment
654,https://www.mubawab-media.com/ad/8/182/512F/h/IMG-20250721-WA0009_80719144.avif,data/images/654.avif,12000.0,For Rent,Apartment
655,https://www.mubawab-media.com/ad/8/174/576F/h/IMG-20250705-WA0008_80607437.avif,data/images/655.avif,22500.0,For Rent,Apartment
656,https://www.mubawab-media.com/ad/8/190/533F/h/278163450_1046129212649508_8468296835842806496_n_80767796.avif,data/images/656.avif,9700.0,For Rent,Autre
657,https://www.mubawab-media.com/ad/8/191/205F/h/7_80773982.avif,data/images/657.avif,7300.0,For Rent,Apartment
658,https://www.mubawab-media.com/ad/8/192/541F/h/WhatsApp%20Image%202025-08-01%20%C3%A0%2021.26.45_57656011_80788638.avif,data/images/658.avif,5000.0,For Rent,Apartment
659,https://www.mubawab-media.com/ad/8/192/536F/h/IMG-20250731-WA0001_80788614.avif,data/images/659.avif,6500.0,For Rent,Apartment
660,https://www.mubawab-media.com/ad/8/192/400F/h/photo_00_80787100.avif,data/images/660.avif,7900.0,For Rent,Apartment
661,https://www.mubawab-media.com/ad/8/192/160F/h/1000015394_80784629.avif,data/images/661.avif,14000.0,For Rent,Apartment
662,https://www.mubawab-media.com/ad/8/191/978F/h/IMG_4372_80782155.avif,data/images/662.avif,12800.0,For Rent,Apartment
663,https://www.mubawab-media.com/ad/8/191/956F/h/20250730_163308_80781870.avif,data/images/663.avif,9500.0,For Rent,Apartment
664,https://www.mubawab-media.com/ad/8/192/050F/h/photo_17_80782615.avif,data/images/664.avif,4700.0,For Rent,Apartment
665,https://www.mubawab-media.com/ad/8/190/569F/h/%C2%A9Marwane%20SOBAI_MG_2510_80768150.avif,data/images/665.avif,18000.0,For Rent,Apartment
666,https://www.mubawab-media.com/ad/8/190/169F/h/WhatsApp%20Image%202025-07-08%20at%2013.44.53_80764389.avif,data/images/666.avif,10000.0,For Rent,Apartment
667,https://www.mubawab-media.com/ad/8/189/512F/h/image00003_80757901.avif,data/images/667.avif,19000.0,For Rent,Apartment
668,https://www.mubawab-media.com/ad/8/189/080F/h/photo_78_80753792.avif,data/images/668.avif,6800.0,For Rent,Apartment
669,https://www.mubawab-media.com/ad/8/188/799F/h/Salle%20de%20bain-%202_80751198.avif,data/images/669.avif,8700.0,For Rent,Autre
670,https://www.mubawab-media.com/ad/8/188/751F/h/IMG_2559_80750577.avif,data/images/670.avif,35000.0,For Rent,Autre
671,https://www.mubawab-media.com/ad/8/188/005F/h/AYA%20FAVORITE_80744627.avif,data/images/671.avif,600.0,For Rent,Apartment
672,https://www.mubawab-media.com/ad/7/943/253F/h/20200805_150416_80482633.avif,data/images/672.avif,11700.0,For Rent,Apartment
673,https://www.mubawab-media.com/ad/8/119/960F/h/7c8fcfbf-2caa-4ea1-8f6d-1030484fe457_80046222.avif,data/images/673.avif,12000.0,For Rent,Apartment
674,https://www.mubawab-media.com/ad/8/184/814F/h/e140f200-699c-44af-9f1f-63d59126eae1_80710551.avif,data/images/674.avif,28500.0,For Rent,Apartment
675,https://www.mubawab-media.com/ad/8/184/765F/h/aa28bb74-e9e1-4347-b719-ed9396f0ee19_80710186.avif,data/images/675.avif,37000.0,For Rent,House
676,https://www.mubawab-media.com/ad/6/762/292F/h/20220228_180340_resized_79222642.avif,data/images/676.avif,12000.0,For Rent,Apartment
677,https://www.mubawab-media.com/ad/8/187/288F/h/597647a1-386f-4ef6-9465-29a6c4af0419_80736697.avif,data/images/677.avif,23000.0,For Rent,Apartment
678,https://www.mubawab-media.com/ad/8/183/007F/h/WhatsApp%20Image%202025-07-17%20%C3%A0%2016.51.45_b275bce4_80692719.avif,data/images/678.avif,10000.0,For Rent,Apartment
679,https://www.mubawab-media.com/ad/8/192/519F/h/photo_00_80788491.avif,data/images/679.avif,7300.0,For Rent,Apartment
680,https://www.mubawab-media.com/ad/8/188/208F/h/photo_0_80745376.avif,data/images/680.avif,7500.0,For Rent,Apartment
681,https://www.mubawab-media.com/ad/8/183/590F/h/thumb_55453_property_xlarge_80698776.avif,data/images/681.avif,8500.0,For Rent,Apartment
682,https://www.mubawab-media.com/ad/8/190/674F/h/IMG-20250729-WA0002_80769144.avif,data/images/682.avif,8500.0,For Rent,Apartment
683,https://www.mubawab-media.com/ad/8/182/512F/h/IMG-20250721-WA0009_80719144.avif,data/images/683.avif,12000.0,For Rent,Apartment
684,https://www.mubawab-media.com/ad/8/174/576F/h/IMG-20250705-WA0008_80607437.avif,data/images/684.avif,22500.0,For Rent,Apartment
685,https://www.mubawab-media.com/ad/8/190/533F/h/278163450_1046129212649508_8468296835842806496_n_80767796.avif,data/images/685.avif,8700.0,For Rent,Autre
686,https://www.mubawab-media.com/ad/8/191/205F/h/7_80773982.avif,data/images/686.avif,7300.0,For Rent,Apartment
687,https://www.mubawab-media.com/ad/8/192/541F/h/WhatsApp%20Image%202025-08-01%20%C3%A0%2021.26.45_57656011_80788638.avif,data/images/687.avif,5000.0,For Rent,Apartment
688,https://www.mubawab-media.com/ad/8/192/536F/h/IMG-20250731-WA0001_80788614.avif,data/images/688.avif,6500.0,For Rent,Apartment
689,https://www.mubawab-media.com/ad/8/192/400F/h/photo_00_80787100.avif,data/images/689.avif,7900.0,For Rent,Apartment
690,https://www.mubawab-media.com/ad/8/192/160F/h/1000015394_80784629.avif,data/images/690.avif,14000.0,For Rent,Apartment
691,https://www.mubawab-media.com/ad/8/191/978F/h/IMG_4372_80782155.avif,data/images/691.avif,12800.0,For Rent,Apartment
692,https://www.mubawab-media.com/ad/8/191/956F/h/20250730_163308_80781870.avif,data/images/692.avif,9500.0,For Rent,Apartment
693,https://www.mubawab-media.com/ad/8/192/050F/h/photo_17_80782615.avif,data/images/693.avif,4700.0,For Rent,Apartment
694,https://www.mubawab-media.com/ad/8/190/569F/h/%C2%A9Marwane%20SOBAI_MG_2510_80768150.avif,data/images/694.avif,18000.0,For Rent,Apartment
695,https://www.mubawab-media.com/ad/8/190/169F/h/WhatsApp%20Image%202025-07-08%20at%2013.44.53_80764389.avif,data/images/695.avif,10000.0,For Rent,Apartment
696,https://www.mubawab-media.com/ad/8/189/512F/h/image00003_80757901.avif,data/images/696.avif,19000.0,For Rent,Apartment
697,https://www.mubawab-media.com/ad/8/189/080F/h/photo_78_80753792.avif,data/images/697.avif,6800.0,For Rent,Apartment
698,https://www.mubawab-media.com/ad/8/188/799F/h/Salle%20de%20bain-%202_80751198.avif,data/images/698.avif,8700.0,For Rent,Autre
699,https://www.mubawab-media.com/ad/8/188/751F/h/IMG_2559_80750577.avif,data/images/699.avif,35000.0,For Rent,Autre
700,https://www.mubawab-media.com/ad/8/188/005F/h/AYA%20FAVORITE_80744627.avif,data/images/700.avif,600.0,For Rent,Apartment
701,https://www.mubawab-media.com/ad/7/943/253F/h/20200805_150416_80482633.avif,data/images/701.avif,11700.0,For Rent,Apartment
702,https://www.mubawab-media.com/ad/8/119/960F/h/7c8fcfbf-2caa-4ea1-8f6d-1030484fe457_80046222.avif,data/images/702.avif,12000.0,For Rent,Apartment
703,https://www.mubawab-media.com/ad/8/184/814F/h/e140f200-699c-44af-9f1f-63d59126eae1_80710551.avif,data/images/703.avif,28500.0,For Rent,Apartment
704,https://www.mubawab-media.com/ad/8/184/765F/h/aa28bb74-e9e1-4347-b719-ed9396f0ee19_80710186.avif,data/images/704.avif,37000.0,For Rent,House
705,https://www.mubawab-media.com/ad/6/762/292F/h/20220228_180340_resized_79222642.avif,data/images/705.avif,12000.0,For Rent,Apartment
706,https://www.mubawab-media.com/ad/8/187/288F/h/597647a1-386f-4ef6-9465-29a6c4af0419_80736697.avif,data/images/706.avif,23000.0,For Rent,Apartment
707,https://www.mubawab-media.com/ad/8/183/007F/h/WhatsApp%20Image%202025-07-17%20%C3%A0%2016.51.45_b275bce4_80692719.avif,data/images/707.avif,10000.0,For Rent,Apartment
708,https://www.mubawab-media.com/ad/8/192/519F/h/photo_00_80788491.avif,data/images/708.avif,7300.0,For Rent,Apartment
709,https://www.mubawab-media.com/ad/8/188/208F/h/photo_0_80745376.avif,data/images/709.avif,7500.0,For Rent,Apartment
710,https://www.mubawab-media.com/ad/8/183/590F/h/thumb_55453_property_xlarge_80698776.avif,data/images/710.avif,8500.0,For Rent,Apartment
711,https://www.mubawab-media.com/ad/8/184/272F/h/thumb_55781_property_xlarge_80705492.avif,data/images/711.avif,4000.0,For Rent,Apartment
712,https://www.mubawab-media.com/ad/8/190/674F/h/IMG-20250729-WA0002_80769144.avif,data/images/712.avif,8500.0,For Rent,Apartment
713,https://www.mubawab-media.com/ad/8/182/512F/h/IMG-20250721-WA0009_80719144.avif,data/images/713.avif,12000.0,For Rent,Apartment
714,https://www.mubawab-media.com/ad/8/174/576F/h/IMG-20250705-WA0008_80607437.avif,data/images/714.avif,22500.0,For Rent,Apartment
715,https://www.mubawab-media.com/ad/8/190/533F/h/278163450_1046129212649508_8468296835842806496_n_80767796.avif,data/images/715.avif,8700.0,For Rent,Autre
716,https://www.mubawab-media.com/ad/8/191/205F/h/7_80773982.avif,data/images/716.avif,7300.0,For Rent,Apartment
717,https://www.mubawab-media.com/ad/8/192/547F/h/photo_0_80788684.avif,data/images/717.avif,200.0,For Rent,Autre
718,https://www.mubawab-media.com/ad/8/192/541F/h/WhatsApp%20Image%202025-08-01%20%C3%A0%2021.26.45_57656011_80788638.avif,data/images/718.avif,5000.0,For Rent,Apartment
719,https://www.mubawab-media.com/ad/8/192/536F/h/IMG-20250731-WA0001_80788614.avif,data/images/719.avif,6500.0,For Rent,Apartment
720,https://www.mubawab-media.com/ad/8/192/400F/h/photo_00_80787100.avif,data/images/720.avif,7900.0,For Rent,Apartment
721,https://www.mubawab-media.com/ad/8/192/160F/h/1000015394_80784629.avif,data/images/721.avif,14000.0,For Rent,Apartment
722,https://www.mubawab-media.com/ad/8/191/978F/h/IMG_4372_80782155.avif,data/images/722.avif,12800.0,For Rent,Apartment
723,https://www.mubawab-media.com/ad/8/192/050F/h/photo_17_80782615.avif,data/images/723.avif,4700.0,For Rent,Apartment
724,https://www.mubawab-media.com/ad/8/190/569F/h/%C2%A9Marwane%20SOBAI_MG_2510_80768150.avif,data/images/724.avif,18000.0,For Rent,Apartment
725,https://www.mubawab-media.com/ad/8/190/169F/h/WhatsApp%20Image%202025-07-08%20at%2013.44.53_80764389.avif,data/images/725.avif,10000.0,For Rent,Apartment
726,https://www.mubawab-media.com/ad/8/189/512F/h/image00003_80757901.avif,data/images/726.avif,19000.0,For Rent,Apartment
727,https://www.mubawab-media.com/ad/8/189/080F/h/photo_78_80753792.avif,data/images/727.avif,6800.0,For Rent,Apartment
728,https://www.mubawab-media.com/ad/8/188/799F/h/Emeraude%20salon%202_80751188.avif,data/images/728.avif,8700.0,For Rent,Autre
729,https://www.mubawab-media.com/ad/8/188/751F/h/IMG_2559_80750577.avif,data/images/729.avif,35000.0,For Rent,Autre
730,https://www.mubawab-media.com/ad/8/188/005F/h/AYA%20FAVORITE_80744627.avif,data/images/730.avif,600.0,For Rent,Apartment
731,https://www.mubawab-media.com/ad/7/943/253F/h/20200805_150416_80482633.avif,data/images/731.avif,11700.0,For Rent,Apartment
732,https://www.mubawab-media.com/ad/8/119/960F/h/7c8fcfbf-2caa-4ea1-8f6d-1030484fe457_80046222.avif,data/images/732.avif,12000.0,For Rent,Apartment
733,https://www.mubawab-media.com/ad/8/184/814F/h/e140f200-699c-44af-9f1f-63d59126eae1_80710551.avif,data/images/733.avif,28500.0,For Rent,Apartment
734,https://www.mubawab-media.com/ad/8/184/765F/h/aa28bb74-e9e1-4347-b719-ed9396f0ee19_80710186.avif,data/images/734.avif,37000.0,For Rent,House
735,https://www.mubawab-media.com/ad/6/762/292F/h/20220228_180340_resized_79222642.avif,data/images/735.avif,12000.0,For Rent,Apartment
736,https://www.mubawab-media.com/ad/8/187/288F/h/597647a1-386f-4ef6-9465-29a6c4af0419_80736697.avif,data/images/736.avif,23000.0,For Rent,Apartment
737,https://www.mubawab-media.com/ad/8/183/007F/h/WhatsApp%20Image%202025-07-17%20%C3%A0%2016.51.45_b275bce4_80692719.avif,data/images/737.avif,10000.0,For Rent,Apartment
738,https://www.mubawab-media.com/ad/8/192/519F/h/photo_00_80788491.avif,data/images/738.avif,7300.0,For Rent,Apartment
739,https://www.mubawab-media.com/ad/8/188/208F/h/photo_0_80745376.avif,data/images/739.avif,7500.0,For Rent,Apartment
740,https://www.mubawab-media.com/ad/8/183/590F/h/thumb_55453_property_xlarge_80698776.avif,data/images/740.avif,8500.0,For Rent,Apartment
741,https://www.mubawab-media.com/ad/8/184/272F/h/thumb_55781_property_xlarge_80705492.avif,data/images/741.avif,4000.0,For Rent,Apartment
742,https://www.mubawab-media.com/ad/8/190/674F/h/IMG-20250729-WA0002_80769144.avif,data/images/742.avif,8500.0,For Rent,Apartment
743,https://www.mubawab-media.com/ad/8/182/512F/h/IMG-20250721-WA0009_80719144.avif,data/images/743.avif,12000.0,For Rent,Apartment
744,https://www.mubawab-media.com/ad/8/174/576F/h/IMG-20250705-WA0008_80607437.avif,data/images/744.avif,22500.0,For Rent,Apartment
745,https://www.mubawab-media.com/ad/8/190/533F/h/278163450_1046129212649508_8468296835842806496_n_80767796.avif,data/images/745.avif,8700.0,For Rent,Autre
746,https://www.mubawab-media.com/ad/8/191/205F/h/7_80773982.avif,data/images/746.avif,7300.0,For Rent,Apartment
747,https://www.mubawab-media.com/ad/8/192/547F/h/photo_0_80788684.avif,data/images/747.avif,200.0,For Rent,Autre
748,https://www.mubawab-media.com/ad/8/192/541F/h/WhatsApp%20Image%202025-08-01%20%C3%A0%2021.26.45_57656011_80788638.avif,data/images/748.avif,5000.0,For Rent,Apartment
749,https://www.mubawab-media.com/ad/8/192/536F/h/IMG-20250731-WA0001_80788614.avif,data/images/749.avif,6500.0,For Rent,Apartment
750,https://www.mubawab-media.com/ad/8/192/400F/h/photo_00_80787100.avif,data/images/750.avif,7900.0,For Rent,Apartment
751,https://www.mubawab-media.com/ad/8/192/160F/h/1000015394_80784629.avif,data/images/751.avif,14000.0,For Rent,Apartment
752,https://www.mubawab-media.com/ad/8/191/978F/h/IMG_4372_80782155.avif,data/images/752.avif,12800.0,For Rent,Apartment
753,https://www.mubawab-media.com/ad/8/191/956F/h/20250730_163308_80781870.avif,data/images/753.avif,9500.0,For Rent,Apartment
754,https://www.mubawab-media.com/ad/8/190/569F/h/%C2%A9Marwane%20SOBAI_MG_2510_80768150.avif,data/images/754.avif,18000.0,For Rent,Apartment
755,https://www.mubawab-media.com/ad/8/190/169F/h/WhatsApp%20Image%202025-07-08%20at%2013.44.53_80764389.avif,data/images/755.avif,10000.0,For Rent,Apartment
756,https://www.mubawab-media.com/ad/8/189/512F/h/image00025_80757877.avif,data/images/756.avif,19000.0,For Rent,Apartment
757,https://www.mubawab-media.com/ad/8/189/080F/h/IMG_1708_80753585.avif,data/images/757.avif,6800.0,For Rent,Apartment
861,https://www.mubawab-media.com/ad/8/184/272F/h/thumb_55781_property_xlarge_80705492.avif,data/images/861.avif,4000.0,For Rent,Apartment
758,https://www.mubawab-media.com/ad/8/188/799F/h/Emeraude%20salon%202_80751188.avif,data/images/758.avif,8700.0,For Rent,Autre
759,https://www.mubawab-media.com/ad/8/188/751F/h/IMG_2559_80750577.avif,data/images/759.avif,35000.0,For Rent,Autre
760,https://www.mubawab-media.com/ad/8/188/005F/h/AYA%20FAVORITE_80744627.avif,data/images/760.avif,600.0,For Rent,Apartment
761,https://www.mubawab-media.com/ad/7/943/253F/h/20200805_150416_80482633.avif,data/images/761.avif,11700.0,For Rent,Apartment
762,https://www.mubawab-media.com/ad/8/119/960F/h/7c8fcfbf-2caa-4ea1-8f6d-1030484fe457_80046222.avif,data/images/762.avif,12000.0,For Rent,Apartment
763,https://www.mubawab-media.com/ad/8/184/814F/h/e140f200-699c-44af-9f1f-63d59126eae1_80710551.avif,data/images/763.avif,28500.0,For Rent,Apartment
764,https://www.mubawab-media.com/ad/8/184/765F/h/aa28bb74-e9e1-4347-b719-ed9396f0ee19_80710186.avif,data/images/764.avif,37000.0,For Rent,House
765,https://www.mubawab-media.com/ad/6/762/292F/h/20220228_180340_resized_79222642.avif,data/images/765.avif,12000.0,For Rent,Apartment
766,https://www.mubawab-media.com/ad/8/187/288F/h/597647a1-386f-4ef6-9465-29a6c4af0419_80736697.avif,data/images/766.avif,23000.0,For Rent,Apartment
767,https://www.mubawab-media.com/ad/8/192/400F/h/photo_00_80787100.avif,data/images/767.avif,7900.0,For Rent,Apartment
768,https://www.mubawab-media.com/ad/8/183/007F/h/WhatsApp%20Image%202025-07-17%20%C3%A0%2016.51.45_b275bce4_80692719.avif,data/images/768.avif,10000.0,For Rent,Apartment
769,https://www.mubawab-media.com/ad/8/192/519F/h/photo_00_80788491.avif,data/images/769.avif,7300.0,For Rent,Apartment
770,https://www.mubawab-media.com/ad/8/188/208F/h/photo_0_80745376.avif,data/images/770.avif,7500.0,For Rent,Apartment
771,https://www.mubawab-media.com/ad/8/192/050F/h/photo_17_80782615.avif,data/images/771.avif,4700.0,For Rent,Apartment
772,https://www.mubawab-media.com/ad/8/183/590F/h/thumb_55453_property_xlarge_80698776.avif,data/images/772.avif,8500.0,For Rent,Apartment
773,https://www.mubawab-media.com/ad/8/184/272F/h/thumb_55781_property_xlarge_80705492.avif,data/images/773.avif,4000.0,For Rent,Apartment
774,https://www.mubawab-media.com/ad/8/190/674F/h/IMG-20250729-WA0002_80769144.avif,data/images/774.avif,8500.0,For Rent,Apartment
897,https://www.mubawab-media.com/ad/8/192/050F/h/photo_17_80782615.avif,data/images/897.avif,4700.0,For Rent,Apartment
775,https://www.mubawab-media.com/ad/8/182/512F/h/IMG-20250721-WA0009_80719144.avif,data/images/775.avif,12000.0,For Rent,Apartment
